point_id,zone_id,x_over_c,y_mm,z_mm,side,cp,pressure_kpa,shear_pa,mach_local,temp_k,rho_kg_m3,vel_m_s,residual_id
245,1,0.96774,-589.322,-0.0072,upper,0.9827,87.186,0.142,0.7776,319.08,0.9519,278.46,561688
246,1,0.97581,-589.322,-0.0621,upper,0.9503,87.652,1.382,0.7758,319.21,0.9566,277.86,691387
247,1,0.98387,-589.322,-0.0421,upper,0.8884,88.542,0.107,0.771,319.47,0.9655,276.25,847904
248,1,0.99194,-589.322,-0.0205,upper,0.9382,87.825,0.842,0.7723,319.26,0.9583,276.65,188868
249,1,1.0,-589.322,-0.0194,upper,0.9109,88.218,0.866,0.7744,319.38,0.9623,277.45,758423
250,1,0.0,-568.644,0.0051,upper,-3.1999,147.366,18.308,1.3561,336.68,1.5249,498.81,657535
251,1,0.00806,-568.644,0.0392,upper,-2.7797,141.319,19.263,1.3106,334.91,1.47,480.82,122637
252,1,0.01613,-568.644,0.0127,upper,-2.4206,136.153,18.975,1.273,333.4,1.4227,465.97,504907
253,1,0.02419,-568.644,-0.0035,upper,-2.1879,132.805,18.126,1.2571,332.42,1.3918,459.46,403276
254,1,0.03226,-568.644,0.0265,upper,-1.9819,129.841,18.136,1.2337,331.55,1.3643,450.33,740391
255,1,0.04032,-568.644,-0.0046,upper,-1.7582,126.622,16.26,1.2,330.61,1.3342,437.41,913991
256,1,0.04839,-568.644,0.0166,upper,-1.5024,122.942,17.237,1.1687,329.53,1.2997,425.29,482805
257,1,0.05645,-568.644,0.0068,upper,-1.3587,120.875,15.704,1.1568,328.93,1.2802,420.57,955387
258,1,0.06452,-568.644,-0.0398,upper,-1.2078,118.703,15.569,1.1338,328.29,1.2596,411.81,729919
259,1,0.07258,-568.644,0.0189,upper,-1.0734,116.769,15.254,1.1068,327.73,1.2412,401.66,500774
260,1,0.08065,-568.644,0.0349,upper,-0.9481,114.966,13.627,1.093,327.2,1.224,396.32,367201
261,1,0.08871,-568.644,-0.0076,upper,-0.8159,113.064,13.872,1.0689,326.64,1.2058,387.27,198407
262,1,0.09677,-568.644,0.0148,upper,-0.7263,111.776,13.905,1.0591,326.27,1.1935,383.49,986901
263,1,0.10484,-568.644,0.0098,upper,-0.65,110.677,14.004,1.033,325.95,1.1829,373.88,551521
264,1,0.1129,-568.644,-0.006,upper,-0.6109,110.115,13.299,1.0352,325.78,1.1775,374.55,642453
265,1,0.12097,-568.644,-0.0082,upper,-0.496,108.461,12.415,1.0078,325.3,1.1615,364.39,642794
266,1,0.12903,-568.644,0.0195,upper,-0.4711,108.104,11.872,0.9939,325.19,1.1581,359.29,332071
267,1,0.1371,-568.644,-0.0136,upper,-0.3639,106.561,12.513,0.9791,324.74,1.1431,353.69,865174
268,1,0.14516,-568.644,-0.0115,upper,-0.387,106.893,11.276,0.9843,324.84,1.1464,355.62,179601
269,1,0.15323,-568.644,0.0165,upper,-0.3106,105.794,11.001,0.9508,324.52,1.1357,343.36,731400
270,1,0.16129,-568.644,0.0181,upper,-0.269,105.196,11.587,0.9573,324.34,1.1299,345.62,114161
271,1,0.16935,-568.644,0.0309,upper,-0.2752,105.284,11.546,0.9413,324.37,1.1307,339.86,49384
272,1,0.17742,-568.644,-0.0124,upper,-0.1542,103.544,10.481,0.9004,323.86,1.1138,324.83,595164
273,1,0.18548,-568.644,-0.0275,upper,-0.1359,103.28,9.467,0.8961,323.78,1.1112,323.24,401534
274,1,0.19355,-568.644,0.0214,upper,-0.1704,103.777,10.871,0.9165,323.93,1.1161,330.67,170275
275,1,0.20161,-568.644,-0.0316,upper,-0.1128,102.948,11.053,0.8908,323.69,1.108,321.28,888136
276,1,0.20968,-568.644,-0.0089,upper,-0.1064,102.855,9.837,0.8838,323.66,1.1071,318.75,971604
277,1,0.21774,-568.644,-0.005,upper,-0.18,103.915,9.631,0.9236,323.97,1.1174,333.25,145379
278,1,0.22581,-568.644,0.0341,upper,-0.0798,102.473,7.847,0.8727,323.55,1.1034,314.7,966633
279,1,0.23387,-568.644,0.0001,upper,-0.0765,102.426,10.205,0.8765,323.53,1.1029,316.06,119628
280,1,0.24194,-568.644,-0.0249,upper,-0.061,102.202,8.392,0.8752,323.47,1.1007,315.54,488549
281,1,0.25,-568.644,-0.0011,upper,-0.0859,102.56,9.632,0.8749,323.57,1.1042,315.48,776174
282,1,0.25806,-568.644,0.0263,upper,-0.0528,102.085,8.379,0.8388,323.43,1.0996,302.4,892824
283,1,0.26613,-568.644,-0.0369,upper,-0.0423,101.933,8.535,0.8432,323.39,1.0981,303.97,142445
284,1,0.27419,-568.644,-0.0271,upper,0.0057,101.244,8.302,0.7738,323.19,1.0913,278.88,77848
285,1,0.28226,-568.644,0.0202,upper,-0.0138,101.523,6.821,0.8181,323.27,1.0941,294.87,246117
286,1,0.29032,-568.644,0.002,upper,-0.0185,101.591,10.271,0.8241,323.29,1.0947,297.03,738303
287,1,0.29839,-568.644,-0.021,upper,0.0325,100.858,6.637,0.7729,323.08,1.0875,278.51,815965
288,1,0.30645,-568.644,-0.0047,upper,-0.0257,101.695,7.796,0.8247,323.32,1.0957,297.26,697128
289,1,0.31452,-568.644,0.0009,upper,-0.0168,101.567,6.882,0.82,323.28,1.0945,295.55,109977
290,1,0.32258,-568.644,-0.0237,upper,-0.0561,102.132,7.171,0.8547,323.45,1.1,308.13,957206
291,1,0.33065,-568.644,-0.012,upper,0.0486,100.625,8.294,0.765,323.01,1.0853,275.62,828695
292,1,0.33871,-568.644,0.0288,upper,0.0334,100.845,5.539,0.7856,323.07,1.0874,283.07,718067
293,1,0.34677,-568.644,0.0059,upper,0.0346,100.828,6.755,0.7802,323.07,1.0873,281.11,199134
294,1,0.35484,-568.644,0.0221,upper,0.0295,100.901,7.106,0.7799,323.09,1.088,281.04,141035
295,1,0.3629,-568.644,-0.0012,upper,0.0149,101.11,6.656,0.7817,323.15,1.09,281.7,929419
296,1,0.37097,-568.644,-0.0118,upper,0.0202,101.035,6.728,0.7741,323.13,1.0893,278.94,739519
297,1,0.37903,-568.644,0.0057,upper,0.0081,101.208,5.664,0.7797,323.18,1.091,280.99,900127
298,1,0.3871,-568.644,-0.0189,upper,0.0115,101.16,4.81,0.786,323.16,1.0905,283.26,390990
299,1,0.39516,-568.644,0.0069,upper,0.0212,101.021,4.933,0.7862,323.12,1.0891,283.32,467226
300,1,0.40323,-568.644,-0.0067,upper,0.0669,100.362,5.518,0.7827,322.93,1.0827,281.95,673057
301,1,0.41129,-568.644,-0.0064,upper,0.0405,100.742,6.306,0.7784,323.04,1.0864,280.46,876307
302,1,0.41935,-568.644,-0.0059,upper,0.0247,100.97,5.647,0.7752,323.11,1.0886,279.35,478225
303,1,0.42742,-568.644,-0.0196,upper,0.0123,101.148,6.738,0.7877,323.16,1.0904,283.85,630207
304,1,0.43548,-568.644,0.0271,upper,0.0149,101.111,5.412,0.783,323.15,1.09,282.18,735994
305,1,0.44355,-568.644,-0.0309,upper,0.0876,100.064,5.364,0.7775,322.84,1.0798,280.07,233027
306,1,0.45161,-568.644,0.004,upper,0.0625,100.425,5.251,0.7674,322.95,1.0833,276.46,204208
307,1,0.45968,-568.644,-0.026,upper,0.0602,100.458,3.59,0.7749,322.96,1.0836,279.18,894620
308,1,0.46774,-568.644,0.0177,upper,0.0632,100.416,5.323,0.7688,322.95,1.0832,276.96,360583
309,1,0.47581,-568.644,-0.005,upper,0.0618,100.435,3.862,0.7873,322.95,1.0834,283.61,713774
310,1,0.48387,-568.644,0.0032,upper,0.123,99.556,4.339,0.7811,322.69,1.0748,281.28,79623
311,1,0.49194,-568.644,0.009,upper,0.1916,98.568,6.412,0.7757,322.41,1.0651,279.2,23529
312,1,0.5,-568.644,0.0067,upper,0.2065,98.354,3.445,0.7784,322.34,1.063,280.15,782595
313,1,0.50806,-568.644,0.0033,upper,0.2775,97.333,4.427,0.7952,322.04,1.0529,286.06,190131
314,1,0.51613,-568.644,0.0069,upper,0.3551,96.215,4.467,0.7871,321.72,1.0419,283.02,889283
315,1,0.52419,-568.644,0.0065,upper,0.4498,94.853,4.241,0.7721,321.32,1.0284,277.47,270545
316,1,0.53226,-568.644,-0.0097,upper,0.4846,94.353,4.046,0.7792,321.17,1.0234,279.95,36178
317,1,0.54032,-568.644,-0.0064,upper,0.6055,92.612,3.505,0.7728,320.66,1.0061,277.42,998479
318,1,0.54839,-568.644,-0.0053,upper,0.6567,91.876,5.455,0.7699,320.45,0.9988,276.29,648917
319,1,0.55645,-568.644,-0.0149,upper,0.7658,90.307,2.168,0.781,319.99,0.9832,280.07,866250
320,1,0.56452,-568.644,-0.0113,upper,0.7601,90.388,2.866,0.7941,320.01,0.984,284.79,607201
321,1,0.57258,-568.644,0.0261,upper,0.8333,89.335,4.79,0.7892,319.71,0.9735,282.86,515411
322,1,0.58065,-568.644,-0.0293,upper,0.8855,88.585,3.96,0.7803,319.49,0.9659,279.58,377321
323,1,0.58871,-568.644,0.0335,upper,0.8472,89.135,2.829,0.7778,319.65,0.9714,278.77,890734
324,1,0.59677,-568.644,-0.011,upper,0.8505,89.087,2.644,0.7812,319.63,0.971,279.98,954958
325,1,0.60484,-568.644,0.012,upper,0.8827,88.624,3.087,0.7861,319.5,0.9663,281.67,665384
326,1,0.6129,-568.644,-0.0004,upper,0.8829,88.622,5.323,0.7714,319.5,0.9663,276.42,564814
327,1,0.62097,-568.644,-0.0041,upper,0.8575,88.988,3.533,0.769,319.6,0.97,275.6,791253
328,1,0.62903,-568.644,0.0108,upper,0.9043,88.314,2.242,0.7911,319.41,0.9632,283.42,881187
329,1,0.6371,-568.644,0.0337,upper,0.9533,87.608,3.187,0.7816,319.2,0.9561,279.95,970380
330,1,0.64516,-568.644,-0.0028,upper,0.887,88.562,2.427,0.7895,319.48,0.9657,282.87,841569
331,1,0.65323,-568.644,-0.0011,upper,0.8902,88.516,4.06,0.7814,319.47,0.9653,279.98,814809
332,1,0.66129,-568.644,-0.0113,upper,0.8663,88.86,3.032,0.7887,319.57,0.9687,282.64,747059
333,1,0.66935,-568.644,0.0403,upper,0.9084,88.255,3.741,0.7764,319.39,0.9626,278.15,224012
334,1,0.67742,-568.644,0.0231,upper,0.8625,88.915,2.8,0.7829,319.58,0.9692,280.58,355787
335,1,0.68548,-568.644,0.0221,upper,0.8677,88.84,4.241,0.7892,319.56,0.9685,282.8,766978
336,1,0.69355,-568.644,0.0002,upper,0.9403,87.795,2.88,0.786,319.26,0.958,281.55,348944
337,1,0.70161,-568.644,-0.0384,upper,0.8758,88.725,2.717,0.7773,319.53,0.9673,278.53,761902
338,1,0.70968,-568.644,0.0092,upper,0.9363,87.853,1.62,0.7853,319.27,0.9586,281.29,560057
339,1,0.71774,-568.644,-0.0362,upper,0.9506,87.648,2.043,0.7761,319.21,0.9565,277.96,26762
340,1,0.72581,-568.644,-0.013,upper,0.9136,88.18,2.638,0.7716,319.37,0.9619,276.41,907318
341,1,0.73387,-568.644,0.019,upper,0.9234,88.039,1.876,0.7831,319.33,0.9605,280.53,371032
342,1,0.74194,-568.644,-0.0121,upper,0.9663,87.422,4.211,0.7883,319.15,0.9543,282.31,265884
343,1,0.75,-568.644,-0.0141,upper,0.9028,88.335,2.161,0.785,319.41,0.9634,281.26,216781
344,1,0.75806,-568.644,-0.0431,upper,0.8919,88.492,1.512,0.7725,319.46,0.965,276.81,561323
345,1,0.76613,-568.644,0.0139,upper,0.8702,88.805,2.863,0.7852,319.55,0.9681,281.36,518069
346,1,0.77419,-568.644,0.0079,upper,0.913,88.188,1.602,0.784,319.37,0.962,280.88,618491
347,1,0.78226,-568.644,-0.0102,upper,0.9572,87.552,2.305,0.7773,319.18,0.9556,278.38,17275
348,1,0.79032,-568.644,0.0068,upper,0.9427,87.761,1.86,0.7652,319.25,0.9577,274.1,799014
349,1,0.79839,-568.644,-0.0327,upper,0.8867,88.566,1.314,0.786,319.48,0.9658,281.65,163771
350,1,0.80645,-568.644,-0.0191,upper,0.8905,88.513,2.958,0.7853,319.47,0.9652,281.37,172274
351,1,0.81452,-568.644,0.0034,upper,0.9021,88.345,1.878,0.783,319.42,0.9635,280.52,670474
352,1,0.82258,-568.644,0.0172,upper,0.9272,87.984,2.634,0.7697,319.31,0.9599,275.73,93895
353,1,0.83065,-568.644,-0.0011,upper,0.9135,88.182,1.452,0.7711,319.37,0.9619,276.26,636741
354,1,0.83871,-568.644,-0.0251,upper,0.9273,87.983,0.543,0.786,319.31,0.9599,281.57,217517
355,1,0.84677,-568.644,-0.0103,upper,0.931,87.93,0.651,0.7848,319.3,0.9594,281.11,312773
356,1,0.85484,-568.644,0.0218,upper,0.9144,88.169,1.194,0.7829,319.36,0.9618,280.49,623164
357,1,0.8629,-568.644,-0.0124,upper,0.9235,88.038,1.425,0.7785,319.33,0.9605,278.89,695650
358,1,0.87097,-568.644,0.0046,upper,0.9322,87.912,1.58,0.7823,319.29,0.9592,280.24,180003
359,1,0.87903,-568.644,0.0082,upper,0.9249,88.017,1.912,0.7768,319.32,0.9602,278.26,341747
360,1,0.8871,-568.644,-0.0115,upper,0.944,87.743,0.473,0.7781,319.24,0.9575,278.71,809273
361,1,0.89516,-568.644,0.0,upper,0.9865,87.131,1.617,0.7748,319.06,0.9514,277.45,291979
362,1,0.90323,-568.644,-0.0364,upper,0.9497,87.661,0.426,0.7815,319.22,0.9567,279.92,902615
363,1,0.91129,-568.644,-0.0121,upper,0.9352,87.869,0.822,0.7775,319.28,0.9588,278.5,679677
364,1,0.91935,-568.644,0.0002,upper,0.8847,88.597,3.39,0.7857,319.49,0.9661,281.52,965482
365,1,0.92742,-568.644,0.0122,upper,0.9487,87.676,2.326,0.7843,319.22,0.9568,280.91,101911
366,1,0.93548,-568.644,0.0255,upper,0.8805,88.656,0.987,0.7752,319.51,0.9667,277.76,306227
367,1,0.94355,-568.644,-0.0101,upper,0.8986,88.395,2.682,0.791,319.43,0.964,283.39,353593
368,1,0.95161,-568.644,0.0089,upper,0.9687,87.387,2.355,0.7733,319.14,0.9539,276.94,44065
369,1,0.95968,-568.644,-0.003,upper,0.9666,87.417,1.904,0.7827,319.15,0.9542,280.3,298481
370,1,0.96774,-568.644,-0.0162,upper,0.9435,87.75,2.339,0.7865,319.24,0.9576,281.7,233047
371,1,0.97581,-568.644,-0.0161,upper,0.8997,88.381,0.94,0.7877,319.43,0.9639,282.2,379263
372,1,0.98387,-568.644,-0.0017,upper,0.9433,87.752,1.013,0.7668,319.24,0.9576,274.66,347201
373,1,0.99194,-568.644,-0.0004,upper,0.9386,87.82,0.4,0.786,319.26,0.9583,281.53,286297
374,1,1.0,-568.644,-0.0156,upper,0.9891,87.094,1.529,0.7873,319.05,0.951,281.91,672787
375,1,0.0,-547.966,0.0543,upper,-3.0347,144.988,17.497,1.346,335.98,1.5034,494.61,793945
376,1,0.00806,-547.966,-0.0011,upper,-2.7573,140.997,17.676,1.2981,334.81,1.4671,476.14,409425
377,1,0.01613,-547.966,0.0127,upper,-2.484,137.065,18.034,1.2803,333.66,1.4311,468.82,24101
378,1,0.02419,-547.966,-0.0059,upper,-2.2245,133.331,16.861,1.2567,332.57,1.3967,459.42,932563
379,1,0.03226,-547.966,0.0552,upper,-1.9484,129.359,17.149,1.224,331.41,1.3598,446.69,515277
380,1,0.04032,-547.966,-0.0452,upper,-1.7353,126.292,17.947,1.2096,330.51,1.3312,440.82,671644
381,1,0.04839,-547.966,-0.0077,upper,-1.5709,123.927,15.323,1.177,329.82,1.309,428.51,352814
382,1,0.05645,-547.966,0.0031,upper,-1.36,120.893,16.867,1.1605,328.93,1.2804,421.94,767090
383,1,0.06452,-547.966,0.0232,upper,-1.2438,119.221,14.839,1.1402,328.45,1.2645,414.26,207238
384,1,0.07258,-547.966,-0.0017,upper,-1.0384,116.265,14.288,1.0974,327.58,1.2364,398.16,469966
385,1,0.08065,-547.966,-0.0204,upper,-0.9173,114.524,14.873,1.0805,327.07,1.2198,391.75,773576
386,1,0.08871,-547.966,0.0308,upper,-0.8075,112.944,15.181,1.0647,326.61,1.2047,385.75,164133
387,1,0.09677,-547.966,0.0126,upper,-0.7571,112.219,13.46,1.059,326.4,1.1977,383.55,985750
388,1,0.10484,-547.966,-0.0058,upper,-0.641,110.548,13.128,1.0422,325.91,1.1817,377.16,823062
389,1,0.1129,-547.966,-0.0057,upper,-0.5836,109.721,13.048,1.0234,325.67,1.1737,370.22,951461
390,1,0.12097,-547.966,-0.0057,upper,-0.5229,108.849,12.518,1.0169,325.41,1.1653,367.72,991739
391,1,0.12903,-547.966,0.0025,upper,-0.4608,107.955,12.947,0.9878,325.15,1.1566,357.06,498520
392,1,0.1371,-547.966,-0.0348,upper,-0.4357,107.594,11.934,0.9729,325.05,1.1532,351.64,385300
393,1,0.14516,-547.966,0.002,upper,-0.3922,106.968,12.016,0.9784,324.86,1.1471,353.51,877595
394,1,0.15323,-547.966,-0.0128,upper,-0.2826,105.391,12.224,0.9529,324.4,1.1318,344.05,992740
395,1,0.16129,-547.966,0.009,upper,-0.2745,105.275,11.335,0.9455,324.37,1.1307,341.37,855762
396,1,0.16935,-547.966,0.0059,upper,-0.229,104.619,12.326,0.9271,324.18,1.1243,334.61,289585
397,1,0.17742,-547.966,-0.0217,upper,-0.1758,103.855,10.602,0.9167,323.95,1.1168,330.76,866771
398,1,0.18548,-547.966,0.0262,upper,-0.2317,104.658,10.272,0.9456,324.19,1.1247,341.32,25992
399,1,0.19355,-547.966,0.0144,upper,-0.18,103.915,12.272,0.9151,323.97,1.1174,330.21,494614
400,1,0.20161,-547.966,-0.0187,upper,-0.1307,103.205,11.604,0.8913,323.76,1.1105,321.5,626185
401,1,0.20968,-547.966,-0.0217,upper,-0.106,102.85,10.219,0.8791,323.66,1.107,317.04,988072
402,1,0.21774,-547.966,-0.0144,upper,-0.1129,102.95,10.595,0.8993,323.69,1.108,324.36,833793
403,1,0.22581,-547.966,0.0062,upper,-0.0565,102.137,9.977,0.8558,323.45,1.1001,308.54,763937
404,1,0.23387,-547.966,0.0244,upper,-0.0684,102.309,9.075,0.8673,323.5,1.1017,312.73,301134
405,1,0.24194,-547.966,-0.0187,upper,-0.0999,102.762,9.808,0.8885,323.63,1.1062,320.41,907480
406,1,0.25,-547.966,-0.0162,upper,-0.0815,102.497,9.3,0.8778,323.55,1.1036,316.53,181307
407,1,0.25806,-547.966,0.0096,upper,-0.0206,101.621,9.876,0.8204,323.3,1.095,295.7,596093
408,1,0.26613,-547.966,-0.0018,upper,-0.023,101.656,7.174,0.8343,323.31,1.0954,300.72,822574
409,1,0.27419,-547.966,-0.0018,upper,-0.087,102.576,9.097,0.8794,323.58,1.1044,317.13,523969
410,1,0.28226,-547.966,-0.0032,upper,0.0166,101.086,8.393,0.7829,323.14,1.0898,282.14,88098
411,1,0.29032,-547.966,-0.0072,upper,-0.0004,101.33,7.521,0.7922,323.21,1.0922,285.52,640266
412,1,0.29839,-547.966,0.034,upper,0.0269,100.938,7.544,0.7766,323.1,1.0883,279.85,676247
413,1,0.30645,-547.966,0.0187,upper,-0.0205,101.621,7.384,0.8254,323.3,1.095,297.52,274279
414,1,0.31452,-547.966,-0.0074,upper,-0.014,101.526,6.474,0.8147,323.27,1.0941,293.65,322323
415,1,0.32258,-547.966,0.0242,upper,-0.0354,101.834,6.901,0.8448,323.36,1.0971,304.52,68661
416,1,0.33065,-547.966,0.0368,upper,0.0777,100.207,7.819,0.7761,322.89,1.0812,279.56,289438
417,1,0.33871,-547.966,0.0086,upper,-0.0008,101.337,5.815,0.7916,323.22,1.0922,285.3,840770
418,1,0.34677,-547.966,0.0053,upper,0.0547,100.539,6.568,0.7734,322.98,1.0844,278.65,708496
419,1,0.35484,-547.966,-0.0105,upper,-0.01,101.469,4.82,0.8113,323.25,1.0935,292.41,92530
420,1,0.3629,-547.966,0.0017,upper,0.0165,101.087,6.099,0.7778,323.14,1.0898,280.3,713763
421,1,0.37097,-547.966,0.0036,upper,-0.0365,101.85,6.723,0.8404,323.37,1.0973,302.97,191346
422,1,0.37903,-547.966,0.0252,upper,0.0041,101.266,6.224,0.7808,323.19,1.0915,281.39,879911
423,1,0.3871,-547.966,-0.0196,upper,0.047,100.649,6.157,0.7789,323.01,1.0855,280.63,14634
424,1,0.39516,-547.966,-0.0332,upper,-0.0182,101.587,5.087,0.8218,323.29,1.0947,296.23,999640
425,1,0.40323,-547.966,-0.0108,upper,0.0535,100.555,6.302,0.7676,322.99,1.0846,276.54,669862
426,1,0.41129,-547.966,0.0065,upper,0.0336,100.842,4.99,0.7866,323.07,1.0874,283.44,697193
427,1,0.41935,-547.966,-0.0407,upper,-0.0054,101.403,6.309,0.7998,323.23,1.0929,288.25,502324
428,1,0.42742,-547.966,-0.0048,upper,0.0139,101.126,5.625,0.7785,323.15,1.0902,280.56,399260
429,1,0.43548,-547.966,-0.0169,upper,0.019,101.052,5.024,0.775,323.13,1.0895,279.29,116342
430,1,0.44355,-547.966,-0.0232,upper,0.0363,100.803,6.398,0.786,323.06,1.087,283.21,477176
431,1,0.45161,-547.966,0.0018,upper,0.0287,100.913,4.775,0.7746,323.09,1.0881,279.11,270933
432,1,0.45968,-547.966,0.0223,upper,0.0296,100.899,5.794,0.783,323.09,1.0879,282.15,897815
433,1,0.46774,-547.966,-0.0279,upper,0.059,100.476,4.946,0.7871,322.96,1.0838,283.55,400752
434,1,0.47581,-547.966,0.0037,upper,0.0565,100.512,4.751,0.7899,322.97,1.0842,284.57,115002
435,1,0.48387,-547.966,-0.0042,upper,0.0755,100.239,5.444,0.7871,322.89,1.0815,283.54,742841
436,1,0.49194,-547.966,0.012,upper,0.1493,99.176,4.888,0.7837,322.58,1.071,282.18,284575
437,1,0.5,-547.966,-0.0008,upper,0.2258,98.076,4.428,0.7728,322.26,1.0602,278.11,153786
438,1,0.50806,-547.966,-0.0135,upper,0.2151,98.23,4.238,0.7877,322.31,1.0617,283.51,852377
439,1,0.51613,-547.966,0.0167,upper,0.335,96.505,4.404,0.7871,321.8,1.0447,283.06,847567
440,1,0.52419,-547.966,0.0076,upper,0.3984,95.593,4.206,0.785,321.54,1.0357,282.19,900993
441,1,0.53226,-547.966,-0.0214,upper,0.4748,94.494,3.782,0.7848,321.21,1.0248,281.98,607794
442,1,0.54032,-547.966,-0.0407,upper,0.6125,92.513,3.122,0.7805,320.64,1.0052,280.16,310117
443,1,0.54839,-547.966,-0.0151,upper,0.645,92.045,1.789,0.7769,320.5,1.0005,278.83,830363
444,1,0.55645,-547.966,0.003,upper,0.7668,90.292,3.684,0.7865,319.99,0.983,282.04,372093
445,1,0.56452,-547.966,0.0144,upper,0.7467,90.582,3.493,0.7877,320.07,0.9859,282.49,1006
446,1,0.57258,-547.966,-0.0124,upper,0.818,89.556,4.575,0.7738,319.77,0.9757,277.39,602193
447,1,0.58065,-547.966,-0.0087,upper,0.8261,89.439,3.881,0.7855,319.74,0.9745,281.57,960969
448,1,0.58871,-547.966,-0.037,upper,0.8293,89.394,4.354,0.7815,319.72,0.974,280.13,886828
449,1,0.59677,-547.966,-0.0102,upper,0.8829,88.621,4.752,0.7854,319.5,0.9663,281.41,177665
450,1,0.60484,-547.966,0.0012,upper,0.8701,88.806,3.201,0.7817,319.55,0.9682,280.12,711472
451,1,0.6129,-547.966,-0.0128,upper,0.8996,88.382,2.539,0.7867,319.43,0.9639,281.86,788454
452,1,0.62097,-547.966,-0.0031,upper,0.8848,88.594,3.792,0.7862,319.49,0.966,281.71,338518
453,1,0.62903,-547.966,-0.0206,upper,0.8572,88.992,2.591,0.7854,319.61,0.97,281.46,412980
454,1,0.6371,-547.966,-0.0191,upper,0.8893,88.529,2.794,0.7718,319.47,0.9654,276.55,746861
455,1,0.64516,-547.966,0.0043,upper,0.896,88.433,4.081,0.785,319.44,0.9644,281.26,656051
456,1,0.65323,-547.966,-0.032,upper,0.9249,88.018,3.305,0.7804,319.32,0.9603,279.55,741622
457,1,0.66129,-547.966,-0.0009,upper,0.8703,88.803,3.675,0.7733,319.55,0.9681,277.13,872152
458,1,0.66935,-547.966,0.0224,upper,0.8976,88.411,1.655,0.7843,319.44,0.9642,281.01,544147
459,1,0.67742,-547.966,-0.0125,upper,0.8482,89.121,2.7,0.7719,319.64,0.9713,276.66,614651
460,1,0.68548,-547.966,-0.011,upper,0.9205,88.081,3.506,0.7854,319.34,0.9609,281.37,517776
461,1,0.69355,-547.966,-0.0178,upper,0.8695,88.815,1.527,0.7902,319.55,0.9682,283.18,984404
462,1,0.70161,-547.966,-0.0271,upper,0.8487,89.114,2.652,0.7771,319.64,0.9712,278.51,68231
463,1,0.70968,-547.966,-0.0128,upper,0.9021,88.346,2.76,0.7856,319.42,0.9635,281.46,860121
464,1,0.71774,-547.966,-0.0266,upper,0.938,87.829,0.537,0.7828,319.27,0.9584,280.39,957602
465,1,0.72581,-547.966,-0.0058,upper,0.8601,88.95,3.605,0.784,319.59,0.9696,280.96,830914
466,1,0.73387,-547.966,-0.0123,upper,0.8741,88.748,1.704,0.772,319.53,0.9676,276.66,828399
467,1,0.74194,-547.966,-0.0239,upper,0.8854,88.585,2.112,0.7837,319.49,0.9659,280.83,869220
468,1,0.75,-547.966,-0.0009,upper,0.8748,88.738,3.516,0.7809,319.53,0.9675,279.84,257812
469,1,0.75806,-547.966,0.0183,upper,0.9211,88.072,0.691,0.7845,319.34,0.9608,281.04,23871
470,1,0.76613,-547.966,0.0142,upper,0.8865,88.569,2.446,0.7802,319.48,0.9658,279.55,476926
471,1,0.77419,-547.966,-0.0071,upper,0.8901,88.517,1.67,0.7867,319.47,0.9653,281.86,490866
472,1,0.78226,-547.966,-0.0021,upper,0.9303,87.939,2.016,0.7818,319.3,0.9595,280.04,14946
473,1,0.79032,-547.966,-0.0224,upper,0.8913,88.502,1.281,0.7842,319.46,0.9651,280.98,956566
474,1,0.79839,-547.966,-0.0066,upper,0.928,87.973,2.984,0.7883,319.31,0.9598,282.38,801414
475,1,0.80645,-547.966,0.0113,upper,0.887,88.563,0.953,0.7812,319.48,0.9657,279.93,797569
476,1,0.81452,-547.966,0.0133,upper,0.8809,88.651,2.097,0.7861,319.51,0.9666,281.67,102816
477,1,0.82258,-547.966,0.0249,upper,0.8634,88.903,2.2,0.7815,319.58,0.9691,280.07,639611
478,1,0.83065,-547.966,-0.0317,upper,0.9754,87.29,1.652,0.7833,319.11,0.9529,280.49,98680
479,1,0.83871,-547.966,0.0292,upper,0.9112,88.214,1.468,0.777,319.38,0.9622,278.38,453372
480,1,0.84677,-547.966,0.0057,upper,0.9294,87.953,1.436,0.7848,319.3,0.9596,281.12,118621
481,1,0.85484,-547.966,0.0289,upper,0.9224,88.053,2.43,0.7874,319.33,0.9606,282.09,66831
482,1,0.8629,-547.966,-0.0017,upper,0.9295,87.952,1.936,0.7797,319.3,0.9596,279.29,971450
483,1,0.87097,-547.966,0.0225,upper,0.9275,87.98,1.473,0.7849,319.31,0.9599,281.16,412217
484,1,0.87903,-547.966,-0.0023,upper,0.9847,87.157,0.631,0.7827,319.07,0.9516,280.28,240527
485,1,0.8871,-547.966,-0.0229,upper,0.8977,88.409,1.597,0.7736,319.44,0.9642,277.18,884266
486,1,0.89516,-547.966,0.0044,upper,0.8836,88.611,1.863,0.7823,319.49,0.9662,280.31,581839
487,1,0.90323,-547.966,-0.0119,upper,0.9016,88.353,1.378,0.788,319.42,0.9636,282.33,622915
488,1,0.91129,-547.966,-0.0027,upper,0.8935,88.469,2.522,0.7773,319.45,0.9648,278.51,754230
489,1,0.91935,-547.966,0.0084,upper,0.9576,87.546,-0.188,0.7696,319.18,0.9555,275.64,171580
490,1,0.92742,-547.966,0.0134,upper,0.9616,87.489,3.305,0.7814,319.17,0.9549,279.85,145622
