time,pitot_p1,pitot_p2,pitot_p3,pitot_p4,static_p,temp_t1,vib_acc_x,vib_acc_y,vib_acc_z
0.152,107.764,109.447,106.06,105.494,97.6418,300.6,2.78014,-0.039803,-0.279852
0.1525,108.168,109.6,106.827,104.747,97.6573,300.728,2.49396,-1.27086,-0.138598
0.1525,107.483,109.017,108.846,105.947,97.6813,300.717,0.0667442,-1.30582,-0.131719
0.1535,107.233,110.236,109.391,106.74,97.737,300.752,1.0664,0.40518,0.264342
0.154,105.988,109.419,109.456,107.55,97.6954,300.73,2.36327,-0.591588,1.01946
0.1545,106.029,109.34,111.15,nan,97.7451,300.623,1.75072,-0.863936,0.214115
0.155,106.731,109.329,111.671,nan,97.8241,300.696,3.37734,2.50465,0.969431
0.1555,106.874,110.085,111.753,109.544,97.7471,300.729,4.04786,1.02482,0.817706
0.156,108.281,110.655,112.93,110.419,97.9135,300.779,2.55609,1.43534,0.732467
0.1565,108.338,112.295,112.127,nan,97.9419,300.697,1.64041,1.59829,1.94686
0.157,110.022,112.701,111.692,112.286,98.0086,300.773,0.185643,3.43123,2.30535
0.1575,112.666,114.189,112.243,112.57,98.0946,300.768,-0.647816,0.754575,1.24649
0.158,112.677,115.498,113.233,113.502,98.087,300.725,0.103854,2.90037,-0.128584
0.1585,114.109,117.19,112.732,112.69,98.0614,300.7,-1.27273,0.390747,-0.598221
0.159,115.783,118.113,113.974,112.556,98.0996,300.709,-1.1888,1.48939,-0.95625
0.1595,116.813,119.103,114.175,112.826,98.2905,300.732,-1.61638,-0.472729,-0.81594
0.16,117.888,119.306,115.594,112.653,98.4079,300.685,-3.92888,0.161088,-0.0835185
0.1605,117.943,119.34,116.186,112.827,98.4705,300.852,-1.39799,-1.65868,-0.0749004
0.161,117.609,118.828,117.294,nan,98.6027,300.764,-3.90271,-0.720612,2.49463
0.1615,117.805,118.609,116.893,112.332,98.3925,300.733,-2.24265,-3.41147,-0.638553
0.162,118.46,117.714,118.489,112.802,98.7049,300.879,0.344267,-0.791811,0.123539
0.1625,117.476,116.872,119.172,112.175,98.5934,300.82,-0.0800826,-0.768249,-1.7681
0.163,115.424,115.36,119.992,112.293,98.5959,300.803,0.597067,-1.59305,-1.10929
0.1635,116.331,115.219,120.521,nan,98.788,300.757,0.96186,-1.72372,-2.29264
0.164,116.024,114.725,120.069,nan,98.8376,300.793,0.537375,-1.91068,-0.566221
0.1645,116.873,114.081,119.333,113.412,98.7065,300.752,3.2249,-3.07017,0.525476
0.165,116.953,115.342,117.343,113.891,98.7867,300.775,2.48195,-1.75941,-0.348182
0.1655,118.379,115.544,116.642,114.051,98.7991,300.819,3.16833,1.11445,-0.266915
0.166,118.534,115.6,115.865,nan,98.8522,300.809,1.63718,1.0793,-0.483058
0.1665,119.018,115.555,115.102,112.979,98.7254,300.807,2.23894,1.67289,0.515089
0.167,119.038,115.946,114.047,113.741,98.8788,300.842,-0.115864,1.4642,0.117788
0.1675,118.98,114.475,112.913,112.951,98.8348,300.786,0.892936,2.08896,-0.125596
0.168,118.835,115.184,112.224,nan,98.7532,300.795,0.917334,1.37526,1.12629
0.1685,118.567,113.084,113.027,nan,98.7731,300.835,0.52318,-0.139922,1.23097
0.169,117.234,112.913,112.152,110.322,98.8712,300.785,1.85988,-0.186056,1.50767
0.1695,115.568,111.632,112.558,109.701,98.9038,300.895,0.274086,2.27542,1.0535
0.17,114.774,110.404,112.702,108.429,98.7809,300.849,-2.51424,3.0104,1.72107
0.1705,112.777,109.063,112.879,107.184,98.8093,300.806,-3.48967,0.114776,0.907595
0.171,111.185,107.794,112.188,108.121,98.7704,300.814,-1.99346,-0.436254,1.5886
0.1715,109.583,106.147,111.593,nan,98.9412,300.821,-2.81002,0.710626,0.534368
0.172,108.643,105.372,111.353,107.326,98.8355,300.836,-0.666897,-1.38329,0.764107
0.1725,107.899,104.868,110.164,nan,98.6989,300.942,-0.988834,0.822563,0.333781
0.173,106.612,105.162,109.496,nan,98.9419,300.834,-1.26913,0.455964,0.143845
0.1735,108.129,105.195,107.588,107.461,98.7011,300.891,-0.52192,-0.750929,1.13862
0.174,108.087,105.163,106.832,106.652,98.7767,300.911,-1.74822,-1.38519,0.493154
0.1745,108.039,106.807,105.344,107.967,98.827,300.882,0.466342,-1.23189,0.530455
0.175,108.875,106.628,105.862,107.918,98.92,300.883,3.20019,-2.73347,-0.425309
0.1755,108.848,107.497,103.571,nan,98.9676,300.843,2.79459,-1.74841,-1.08919
0.176,108.888,107.864,103.826,nan,98.7818,300.794,2.7866,-1.14861,-1.16919
0.1765,107.55,108.137,103.993,105.117,98.8217,300.825,2.37857,-0.0521369,-1.69477
0.177,108.128,108.736,104.32,105.382,98.94,300.869,1.56968,-0.638057,-2.25477
0.1775,107.896,108.107,104.733,nan,98.7346,300.854,0.864174,0.311348,-0.817661
0.178,107.675,107.566,105.783,nan,99.0064,300.866,-0.00647222,0.580544,-0.050869
0.1785,107.077,107.596,107.117,nan,99.0011,300.851,-0.776205,0.115003,-0.67375
0.1785,106.298,107.227,108.817,105.188,98.8094,300.843,0.504225,0.621256,-0.495411
0.1795,104.808,106.962,109.635,104.889,98.9632,300.873,-0.496198,1.96924,-0.439742
0.18,104.263,108.126,110.561,nan,98.9953,300.852,-1.1409,2.83327,-0.349282
0.1805,105.67,108.697,110.081,nan,99.0834,300.708,-1.72754,2.82498,-1.40786
0.181,106.061,108.44,110.64,106.533,99.263,300.78,-2.48824,3.76302,-0.373204
0.1815,107.425,110.718,111.187,108.364,99.155,300.814,-2.13485,2.19548,-1.0635
0.182,108.224,112.115,110.816,109.603,99.1807,300.82,-1.69181,1.70801,1.26326
0.1825,109.812,112.241,110.584,nan,99.2758,300.789,-1.35888,0.232407,0.836263
0.183,110.598,114.397,110.491,110.879,99.3079,300.761,-0.0662855,-1.24904,0.633683
0.1835,112.865,115.444,110.91,111.709,99.2837,300.717,-0.273395,-0.539847,0.765215
0.184,113.767,117.006,110.649,112.088,99.3395,300.776,-1.57254,-0.131996,2.04768
0.1845,115.118,116.321,111.585,111.407,99.425,300.769,-0.84231,-0.0681376,1.85375
0.185,115.872,118.242,111.958,110.93,99.4991,300.693,0.489989,-1.9971,1.74955
0.1855,116.022,117.998,113.693,111.673,99.3494,300.676,1.18907,-2.19846,0.408877
0.186,116.316,118.188,114.853,nan,99.4732,300.73,3.36604,-3.04193,0.863945
0.1865,116.08,117.971,115.917,nan,99.5349,300.789,2.32745,-0.808884,1.72713
0.187,116.196,116.152,116.635,111.928,99.6932,300.711,2.19939,-2.13993,0.368485
0.1875,115.876,116.531,118.261,112.142,99.6098,300.732,0.0518487,-2.9034,-1.0185
0.188,115.318,116.068,119.858,nan,99.6222,300.719,1.03042,-0.873218,-1.40914
0.1885,115.359,115.975,119.494,111.2,99.6919,300.67,1.1719,0.744605,-0.163822
0.189,116.617,116.049,120.052,113.041,99.739,300.66,1.72246,1.58102,-0.577852
0.1895,116.346,115.96,119.013,112.094,99.7999,300.669,3.87036,1.0618,-0.689257
0.19,117.496,115.585,118.819,113.551,99.6254,300.691,0.532182,0.379893,-1.24543
0.1905,118.049,116.528,118.527,114.701,99.6414,300.613,-2.15147,0.859252,-0.516952
0.191,118.462,116.311,118.053,114.464,99.7443,300.629,-1.51034,2.28152,-1.80495
0.1915,119.097,117.214,117.117,nan,99.5971,300.588,-0.80711,1.76604,-0.644203
0.192,119.959,116.948,115.678,nan,99.6556,300.658,-2.27211,2.90876,-1.81559
0.1925,120.208,116.799,116.03,115.323,99.6089,300.683,-1.02342,1.40357,-0.250718
0.193,120.184,116.468,113.576,115.239,99.6139,300.637,-0.388572,1.81365,-0.964196
0.1935,118.837,114.995,113.836,nan,99.5326,300.633,-2.32171,2.54183,-0.363816
0.194,118.205,114.433,114.844,nan,99.4463,300.66,-2.56876,0.723892,-2.8482
0.1945,117.213,112.781,115.01,nan,99.4132,300.6,-1.92889,-0.173186,-0.642248
0.195,116.535,112.201,115.339,nan,99.3484,300.564,-2.57015,-0.420571,-0.201757
0.1955,113.414,110.892,114.358,110.319,99.327,300.553,-0.885404,-0.117331,-0.0618002
0.196,113.189,108.457,114.126,108.963,99.3203,300.509,0.635732,0.214169,0.427678
0.1965,111.545,106.997,113.887,108.843,99.1468,300.466,1.21967,0.038838,1.04706
0.197,110.972,107.137,113.631,107.715,99.0873,300.613,3.47049,-1.69587,1.86133
0.1975,109.9,106.281,113.47,nan,99.2203,300.507,1.30176,-1.82068,1.66567
0.198,109.875,105.933,112.105,nan,99.1293,300.55,2.44438,-2.87145,1.1718
0.1985,110.255,107.307,110.88,108.396,99.0224,300.526,0.296392,-1.17142,1.73768
0.199,109.808,106.522,109.957,nan,98.9813,300.47,3.04633,-2.26845,1.3101
0.199,109.991,106.695,108.233,107.696,99.0329,300.5,1.76747,-1.13794,0.795796
0.2,110.098,107.432,107.116,nan,98.8323,300.478,2.69336,-0.567855,1.00513
0.2005,109.642,108.015,106.586,nan,98.8844,300.499,1.58378,-1.89527,0.933047
0.201,110.011,108.734,104.872,108.084,98.8151,300.48,-0.0439844,-0.50289,1.07786
0.2015,109.289,108.231,104.753,108.065,98.5347,300.48,-2.1589,-0.712833,-0.160211
0.202,108.399,107.409,104.287,106.887,98.6798,300.393,-1.87071,0.209538,0.178715
0.2025,107.9,107.35,105.156,106.003,98.683,300.497,-1.7927,0.38744,0.496032
0.203,106.889,107.822,104.86,105.908,98.5933,300.455,-0.0914787,1.52404,-0.231099
0.2035,106.366,105.918,105.655,nan,98.5923,300.417,-0.962801,0.837963,-0.145666
0.204,105.211,106.225,107.111,nan,98.5704,300.416,-3.64358,1.87561,-1.4597
0.2045,104.412,106.541,106.742,104.467,98.5104,300.447,-2.23114,2.78541,-0.219841
0.205,104.968,106.277,109.024,104.952,98.4232,300.421,-1.66404,1.78682,0.19741
0.2055,104.867,106.508,108.998,nan,98.5913,300.416,-1.95697,2.15576,-0.469097
0.206,105.47,106.997,108.931,105.006,98.4512,300.41,1.01649,0.856769,-1.28368
0.2065,106.037,108.477,108.921,nan,98.5201,300.347,0.183685,0.489795,-2.55735
0.207,106.87,109.916,109.188,105.717,98.4453,300.422,1.84111,2.69485,-1.71492
0.2075,108.062,111.221,108.951,107.104,98.4081,300.396,0.77147,-0.55082,-2.87535
0.208,109.509,112.988,108.162,107.687,98.5966,300.426,1.13439,0.249357,-1.3711
0.2085,111.358,114.005,108.536,107.629,98.3989,300.393,2.55906,-1.81437,-0.815078
0.209,112.178,115.587,108.191,nan,98.4887,300.378,1.50712,-2.61211,-0.415599
0.2095,112.435,115.995,108.667,nan,98.5462,300.342,2.71553,-2.05487,0.152035
0.21,113.684,116.858,109.494,110.526,98.5225,300.359,3.30568,-2.04621,0.882489
0.2105,113.466,116.605,110.446,110.674,98.485,300.427,2.69487,-0.365312,0.691718
0.211,114.25,117.405,111.448,nan,98.4072,300.39,-0.303605,-0.472108,1.55982
0.2115,113.631,116.983,112.879,nan,98.6149,300.397,-0.866251,-0.322522,1.09932
0.212,113.499,116.429,114.169,110.417,98.498,300.334,-0.203235,-1.85541,0.362186
0.2125,114.014,115.427,115.604,nan,98.442,300.319,-0.0553625,-1.04017,1.37006
0.213,114.002,115.664,117.644,110.538,98.4543,300.362,0.472812,0.406975,1.31328
0.2135,113.617,114.338,118.6,110.94,98.4692,300.406,-0.67109,-0.0626544,0.996663
0.214,115.151,115.501,118.324,nan,98.4608,300.425,-0.191036,0.211561,1.1222
0.2145,116.505,116.044,118.141,110.859,98.373,300.412,-3.61226,2.77606,0.839487
0.215,115.923,116.123,119.412,111.226,98.3538,300.374,-2.05111,1.08249,-0.307246
0.2155,118.363,117.116,119.568,112.938,98.5322,300.474,-2.53081,1.12004,0.157369
0.216,118.36,117.892,118.183,112.485,98.4523,300.339,0.222285,2.04256,0.342412
0.216,119.368,118.811,117.8,114.363,98.4416,300.417,0.31331,1.71726,-1.0737
0.217,120.193,118.341,116.985,114.842,98.2915,300.492,-0.327676,0.782748,-1.81974
0.2175,120.029,117.664,116.519,114.506,98.2685,300.434,1.36649,1.1197,-0.849357
0.218,121.17,116.972,115.716,nan,98.3186,300.489,1.03263,2.79015,-0.580212
0.2185,120.427,117.126,115.668,nan,98.3588,300.506,0.505945,1.71593,-0.823777
0.219,119.139,116.522,115.528,nan,98.2595,300.498,1.27631,1.59333,-1.28397
0.2195,118.284,115.344,115.641,nan,98.2409,300.455,1.77078,0.896501,-1.50106
0.22,116.524,113.53,116.083,112.911,98.0961,300.529,3.75571,-0.86804,-1.07078
0.2205,115.71,111.802,115.718,113.111,98.1356,300.451,2.70524,-1.68713,-1.5003
0.2205,114.998,110.455,116.993,111.789,98.147,300.596,2.56157,-2.89347,-1.88895
0.2215,112.794,109.547,116.64,nan,97.9905,300.52,1.10186,-1.60247,-1.00319
0.222,112.476,108.775,116.517,nan,97.9742,300.556,1.65738,-0.67874,-0.775661
0.2225,112.138,108.415,115.678,110.32,98.0264,300.545,0.875902,-2.94421,-0.438459
0.223,112.199,107.959,114.36,nan,97.962,300.604,-0.599175,-1.79314,0.759108
0.2235,112.228,108.704,114.108,109.285,97.7904,300.566,-1.21354,-0.594118,1.41275
0.224,111.51,108.127,112.674,109.089,97.7917,300.601,-1.30573,-2.35329,1.9221
0.2245,111.472,108.51,110.428,110.127,97.7775,300.585,-0.98904,-0.819498,0.616232
0.225,111.987,108.961,110.477,109.497,97.5219,300.576,-2.50447,-0.378175,1.70207
0.2255,111.502,109.043,109.25,109.673,97.6414,300.565,-3.66733,0.0248955,1.49305
0.226,111.155,108.35,107.303,109.816,97.6809,300.626,-2.66734,1.59985,0.625861
0.2265,111.113,107.697,106.709,nan,97.7153,300.674,-1.12642,1.77009,1.70636
0.227,110.497,107.362,106.542,nan,97.5011,300.63,-0.415022,2.16728,2.1125
0.2275,108.836,107.412,105.928,108.59,97.5421,300.611,1.44408,1.51016,1.09349
0.228,107.478,106.801,104.525,108.314,97.5668,300.722,-0.394292,-0.39496,1.29909
0.2285,106.64,106.02,106.559,106.978,97.6573,300.687,-1.27398,0.401923,2.32256
0.229,104.578,105.645,105.748,nan,97.4561,300.813,0.284924,2.49475,-0.164842
0.2295,104.576,105.52,106.878,105.976,97.7007,300.817,0.89694,2.73994,0.385515
0.2295,103.68,104.666,108.255,nan,97.4891,300.741,1.97069,1.25793,-0.68976
0.2305,105.054,106.322,107.655,105.341,97.5031,300.76,4.8885,0.589856,-0.539848
0.231,104.673,107.037,107.59,nan,97.4964,300.87,2.79031,-0.566038,-1.91714
0.2315,105.108,107.262,108.195,105.37,97.4656,300.898,1.93508,0.0582261,0.0477744
0.232,105.931,108.113,107.951,104.463,97.5892,300.889,1.75317,-1.66606,-0.511897
0.2325,106.102,109.649,106.863,105.199,97.5796,300.858,-0.301398,-0.0839253,-1.50435
0.233,108.666,110.37,107.995,nan,97.5189,300.97,-0.880497,-0.651036,-1.73879
0.2335,110.203,112.239,107.008,nan,97.7534,300.956,0.837027,-1.6635,-0.712425
0.234,110.208,113.006,106.724,106.922,97.6083,300.962,-0.316218,0.0319477,-2.95513
0.2345,111.568,114.14,106.803,108.153,97.7064,300.932,-2.3019,-2.22762,-2.03757
0.235,112.091,114.605,107.091,107.416,97.7878,300.996,-2.01888,-2.76348,-0.802759
0.2355,111.394,115.835,108.194,nan,97.863,301.016,-2.85734,-1.16091,-0.979964
0.236,112.496,114.701,108.446,nan,97.875,301.127,-3.79703,-1.04088,-1.17609
0.2365,112.616,115.053,109.445,109.003,98.1069,301.12,-1.68062,-0.221889,-0.406016
0.237,112.072,114.588,111.271,109.493,97.8803,301.168,-3.34719,-0.103443,0.179862
0.2375,111.968,115.245,112.662,109.204,98.0091,301.098,-1.16703,-0.93368,0.260959
0.238,112.525,115.021,114.276,nan,97.9836,301.149,-0.989175,0.29537,0.38287
0.2385,111.991,114.155,114.948,nan,98.1677,301.157,-1.53903,1.8481,-0.367447
0.239,113.392,114.76,116.604,108.719,98.0525,301.221,-1.9008,0.528551,1.001
0.2395,114.764,115.859,117.449,109.136,98.2395,301.166,0.296553,0.322481,1.02246
0.24,114.964,116.245,117.254,nan,98.2878,301.3,1.61895,1.78262,0.815579
0.2405,117.171,117.493,118.059,111.377,98.3189,301.347,1.99874,0.579939,1.96676
0.241,117.835,118.135,117.707,110.081,98.3243,301.249,1.83306,1.66965,1.50709
0.2415,118.26,118.322,117.993,111.813,98.419,301.324,1.59158,1.22145,2.6193
0.242,119.968,119.049,117.671,112.758,98.5347,301.296,1.10632,0.770805,1.58574
0.2425,120.149,119.462,116.673,nan,98.4193,301.345,1.39996,1.73161,0.0368404
0.243,120.852,118.987,115.714,115.162,98.4276,301.381,1.87811,-0.101819,0.554915
0.2435,119.995,118.46,115.978,114.775,98.4362,301.401,0.977272,-0.841875,-0.21912
0.244,120.342,117.625,115.627,nan,98.6972,301.504,1.26817,-1.06189,1.11987
0.2445,118.724,116.257,115.859,114.448,98.6743,301.404,1.36576,-0.655115,0.436949
0.245,118.141,115.538,117.093,115.156,98.5925,301.406,-0.755262,-2.02291,0.69472
0.2455,116.642,113.158,117.272,114.377,98.5624,301.521,-2.43204,-0.684554,0.769566
0.246,115.715,112.612,117.39,114.97,98.5101,301.464,-1.68483,-2.04558,-0.0102344
0.2465,115.465,111.157,117.467,nan,98.6161,301.582,-1.88506,-1.10495,-1.08798
0.247,114.392,110.719,118.2,112.383,98.5411,301.493,-2.76849,-1.48888,-0.870011
0.2475,113.721,110.366,118.615,112.106,98.754,301.587,-2.40772,-1.82396,-1.52891
0.248,113.18,110.017,117.923,nan,98.4535,301.612,0.13471,-1.09101,-1.84047
0.2485,114.19,109.981,117.061,nan,98.5626,301.618,-1.82536,0.875208,-1.52792
0.249,114.1,110.1,116.051,nan,98.4871,301.552,-2.75375,1.13415,0.483327
0.2495,113.733,110.131,115.249,110.938,98.6565,301.686,-0.957453,0.127077,-1.03114
0.25,113.937,109.889,113.622,nan,98.5774,301.73,0.0278008,0.652489,-0.662225
0.2505,113.164,110.197,111.87,110.123,98.3957,301.735,0.448909,1.04736,-0.264488
0.251,112.668,110.012,109.526,111.344,98.5467,301.715,2.09826,1.57773,-0.557889
0.2515,111.961,109.464,109.459,nan,98.6617,301.809,3.82706,1.30656,-0.342825
0.252,111.406,108.515,108.274,nan,98.6406,301.674,2.09457,1.44538,-1.12543
0.2525,110.13,107.648,107.509,nan,98.5646,301.765,-0.318941,2.69973,0.84262
0.253,108.337,105.803,107.642,109.947,98.5728,301.806,1.50227,2.41742,2.27184
0.2535,107.616,105.375,106.773,109.472,98.5891,301.741,1.00591,2.09253,1.37054
0.254,106.428,104.873,107.387,109.653,98.5917,301.808,2.7578,1.53117,1.13704
0.2545,105.21,104.852,107.613,107.44,98.5075,301.856,1.1391,-1.40599,2.101
0.2545,104.947,104.749,107.301,107.921,98.6443,301.809,0.422395,-0.308073,1.03204
0.2555,104.146,104.506,108.105,nan,98.7614,301.758,0.330129,1.21723,0.696851
0.256,104.363,104.539,108.4,105.843,98.5868,301.796,-2.00079,0.99229,1.47878
0.2565,105.102,106.045,108.771,104.8,98.6659,301.804,0.277782,-2.1471,0.61295
0.257,105.654,107.347,108.308,105.083,98.6872,301.98,-2.75367,-2.0809,0.88353
0.2575,106.934,108.496,107.655,nan,98.7477,301.868,-1.11293,-1.81966,-0.293753
0.258,107.057,109.17,107.425,nan,98.7753,301.848,-0.666426,-1.9202,-0.0962715
0.2585,109.102,110.191,105.638,104.706,98.836,301.814,-1.64081,-1.39402,-0.327135
0.259,108.939,111.257,105.78,105.094,98.7461,301.985,-1.90211,0.572732,-0.471583
0.259,109.745,111.939,105.232,106.15,98.8936,301.927,-3.69671,-0.723946,-0.505218
0.26,109.543,113.261,105.608,106.467,99.1078,301.941,-2.88951,-0.606983,-2.00709
0.2605,110.464,113.226,106.267,nan,99.0657,301.968,0.993971,-0.193337,-0.266812
0.261,110.678,114.015,106.334,nan,99.0719,302.023,1.93727,0.162828,-0.50882
0.2615,110.455,113.744,107.266,108.059,99.0235,301.916,0.13817,-0.576283,-2.38742
0.262,110.252,113.406,108.316,107.785,99.118,301.96,1.00999,-0.976786,0.570321
0.2625,109.283,112.725,109.97,nan,99.2442,301.931,0.434611,0.0186614,-1.83232
0.263,109.869,113.426,110.271,107.031,99.0951,301.926,1.65637,2.08983,-1.06407
0.2635,110.545,113.719,112.367,nan,99.3643,302.011,1.57104,2.23,-0.830952
0.264,111.188,113.586,113.132,107.567,99.3115,301.9,1.03871,1.4617,-0.023842
0.2645,113.167,114.465,114.392,nan,99.3258,301.937,2.72631,2.26196,-0.98028
0.265,114.095,115.658,115.725,108.091,99.559,302.002,0.933376,0.496101,-0.0989799
0.2655,115.436,117.504,116.316,nan,99.4997,301.907,2.04206,0.63019,-0.512507
0.266,117.067,117.84,116.164,108.968,99.4513,301.957,2.27134,0.785054,-0.307967
0.2665,117.743,118.286,116.66,108.895,99.4817,301.908,0.0671464,1.93142,0.520467
0.267,118.794,119.468,116.029,nan,99.5844,302.054,-2.67227,0.789348,0.624811
0.2675,119.505,119.938,115.734,111.107,99.5098,302.043,-1.67425,-1.06773,2.17349
0.268,120.406,119.107,115.57,nan,99.66,302.063,-1.963,-0.823108,2.13541
0.2685,120.281,119.898,115.466,nan,99.8063,302.006,-1.60605,-1.10704,2.72644
0.269,119.981,118.047,115.964,nan,99.6667,301.952,-1.69709,-3.9452,-0.0445982
0.2695,119.53,117.752,116.185,nan,99.6418,301.941,-2.57964,-1.90082,0.478877
0.27,117.689,116.446,116.043,nan,99.5691,302.009,-3.99193,-2.38983,0.67635
0.2705,117.164,114.699,116.752,114.349,99.6083,302.024,-0.600002,-2.65165,0.500424
0.271,116.67,113.856,117.338,nan,99.6369,301.975,-0.442256,-1.50204,0.794218
0.2715,115.409,112.995,118.462,114.853,99.6421,301.996,0.848325,-1.32889,-0.33455
0.272,115.333,112.161,118.975,114.308,99.8147,301.955,-0.25586,-2.4782,0.235383
0.2725,115.794,112.177,119.415,114.201,99.5917,302.013,1.48108,0.443278,0.855836
0.273,115.846,111.696,118.858,112.545,99.5346,302.015,3.05161,-1.2428,-0.410875
0.2735,115.989,110.949,119.184,112.441,99.5499,301.986,0.585501,-0.969549,-0.715743
0.274,115.756,111.746,118.224,112.342,99.5898,301.94,1.43312,2.12425,-1.06112
0.2745,115.793,111.303,117.125,112.268,99.5004,301.94,1.85808,1.75264,-1.85277
0.275,116.318,111.624,116.389,nan,99.3028,301.908,2.99009,3.17264,-1.53329
0.2755,115.444,111.583,114.886,nan,99.4884,301.881,2.12014,1.49535,-1.29897
0.276,115.179,110.984,113.816,111.119,99.3984,301.945,2.09916,0.765042,-0.45074
0.2765,114.715,110.732,112.454,111.97,99.2246,301.904,-1.34303,1.03441,0.156414
0.277,112.843,109.365,111.05,nan,99.2109,301.947,0.711747,0.801619,-0.702023
0.2775,111.367,108.105,110.315,nan,99.1475,301.947,-1.19246,1.2109,0.415491
0.278,110.135,107.835,109.537,nan,99.1949,301.986,0.26903,1.68423,-1.54979
0.2785,108.917,106.371,108.993,112.36,99.1677,301.941,-0.411363,0.00223841,-0.548414
0.279,107.53,105.085,108.549,110.524,99.0756,301.898,-2.53391,-0.713608,-0.587367
0.2795,106.301,104.465,109.337,nan,99.0638,301.868,-1.6881,0.58792,-0.616802
0.28,105.706,103.954,109.472,nan,98.9189,301.843,-3.67099,-2.96014,0.871007
0.2805,104.409,104.17,109.694,109.591,98.9391,301.876,-1.12931,-1.8282,-0.382026
0.281,104.701,104.131,108.959,nan,98.9892,301.955,-1.80046,-2.70876,1.35499
0.2815,105.441,105.925,108.894,107.81,98.836,301.918,-1.06288,-1.88027,1.27783
0.282,105.541,106.643,109.111,105.115,98.6874,301.725,0.0258277,-1.49211,0.220793
0.2825,106.07,106.306,108.896,nan,98.8097,301.947,-0.467588,-0.967063,0.888928
0.283,106.859,107.903,107.885,nan,98.7422,301.947,0.178569,0.318792,0.525748
0.2835,107.638,109.264,107.53,105.077,98.7879,301.926,0.604746,-1.18364,1.6194
0.284,108.444,109.843,105.826,nan,98.6879,301.96,1.25416,-1.73875,2.34506
0.2845,108.372,109.842,105.7,105.491,98.7637,301.944,2.25505,-1.79501,1.61359
